"ym_quarter","dong","big_ind","store_cnt","sim_store_cnt","open_rat","open_cnt","close_rat","close_cnt","franchise_cnt"
20244,"행당제1동","한식음식점",118,141,7,10,4,5,23
20244,"행당제1동","호프-간이주점",17,18,0,0,6,1,1
20244,"행당제2동","미곡판매",1,1,0,0,0,0,0
20244,"행당제2동","반찬가게",12,13,15,2,0,0,1
20244,"행당제2동","분식전문점",6,11,0,0,0,0,5
20244,"행당제2동","수산물판매",2,2,0,0,0,0,0
20244,"행당제2동","슈퍼마켓",5,8,0,0,0,0,3
20244,"행당제2동","양식음식점",2,2,0,0,0,0,0
20244,"행당제2동","육류판매",4,4,0,0,0,0,0
20244,"행당제2동","일식음식점",2,2,0,0,0,0,0
20244,"행당제2동","제과점",5,10,0,0,0,0,5
20244,"행당제2동","중식음식점",1,3,0,0,0,0,2
20244,"행당제2동","청과상",7,7,0,0,14,1,0
20244,"행당제2동","치킨전문점",1,11,0,0,0,0,10
20244,"행당제2동","커피-음료",11,14,0,0,0,0,3
20244,"행당제2동","패스트푸드점",3,7,0,0,14,1,4
20244,"행당제2동","한식음식점",16,19,0,0,0,0,3
20244,"행당제2동","호프-간이주점",3,5,0,0,0,0,2
